TimestampSw,TimestampHw,Raw,Filtered
1679349618383,276018676.000,16989.000,-87.000
1679349618398,276038696.000,16989.000,-89.000
1679349618414,276058715.000,16989.000,-88.000
1679349618430,276078735.000,16989.000,-86.000
1679349618461,276098785.000,17005.000,-80.000
1679349618478,276118804.000,17005.000,-73.000
1679349618496,276138824.000,17004.000,-65.000
1679349618524,276158843.000,17004.000,-59.000
1679349618540,276178833.000,16999.000,-54.000
1679349618556,276198852.000,16999.000,-50.000
1679349618572,276218872.000,17000.000,-45.000
1679349618604,276238891.000,17000.000,-41.000
1679349618619,276258911.000,17008.000,-36.000
1679349618635,276278930.000,17008.000,-31.000
1679349618651,276298950.000,17026.000,-24.000
1679349618682,276318969.000,17026.000,-16.000
1679349618698,276338989.000,17042.000,-7.000
1679349618713,276359008.000,17042.000,0.000
1679349618745,276379028.000,17048.000,7.000
1679349618761,276399047.000,17048.000,13.000
1679349618777,276419067.000,17067.000,19.000
1679349618793,276439086.000,17067.000,26.000
1679349618825,276459106.000,17072.000,31.000
1679349618840,276479125.000,17072.000,35.000
1679349618856,276499176.000,17080.000,38.000
1679349618871,276519195.000,17080.000,41.000
1679349618905,276539184.000,17097.000,44.000
1679349618919,276559204.000,17097.000,48.000
1679349618936,276579223.000,17112.000,52.000
1679349618951,276599243.000,17112.000,56.000
1679349618982,276619262.000,17087.000,54.000
1679349618999,276639282.000,17087.000,48.000
1679349619016,276659301.000,17008.000,32.000
1679349619031,276679321.000,17008.000,9.000
1679349619062,276699340.000,16959.000,-14.000
1679349619078,276719360.000,16959.000,-38.000
1679349619094,276739379.000,16947.000,-56.000
1679349619109,276759399.000,16947.000,-69.000
1679349619142,276779418.000,16950.000,-77.000
1679349619158,276799438.000,16950.000,-81.000
1679349619173,276819458.000,16954.000,-82.000
1679349619204,276839508.000,16954.000,-80.000
1679349619221,276859527.000,16970.000,-75.000
1679349619236,276879547.000,16970.000,-67.000
1679349619253,276899536.000,16966.000,-61.000
1679349619284,276919555.000,16966.000,-56.000
1679349619302,276939575.000,16967.000,-50.000
1679349619326,276959594.000,16967.000,-46.000
1679349619332,276979614.000,16965.000,-41.000
1679349619364,276999633.000,16965.000,-38.000
1679349619380,277019653.000,16980.000,-32.000
1679349619397,277039672.000,16980.000,-25.000
1679349619412,277059692.000,16995.000,-18.000
1679349619445,277079742.000,16995.000,-10.000
1679349619460,277099761.000,17014.000,-2.000
1679349619475,277119781.000,17014.000,6.000
1679349619492,277139801.000,17031.000,15.000
1679349619523,277159790.000,17031.000,23.000
1679349619538,277179809.000,17039.000,30.000
1679349619554,277199829.000,17039.000,35.000
1679349619585,277219848.000,17050.000,40.000
1679349619601,277239868.000,17050.000,44.000
1679349619616,277259887.000,17065.000,48.000
1679349619633,277279907.000,17065.000,52.000
1679349619664,277299926.000,17074.000,55.000
1679349619680,277319946.000,17074.000,57.000
1679349619695,277339965.000,17091.000,60.000
1679349619711,277359985.000,17091.000,63.000
1679349619742,277380004.000,17101.000,65.000
1679349619758,277400024.000,17101.000,67.000
1679349619774,277420043.000,17122.000,70.000
1679349619805,277440063.000,17122.000,73.000
1679349619821,277460083.000,17093.000,70.000
1679349619838,277480133.000,17093.000,63.000
1679349619853,277500152.000,17003.000,43.000
1679349619884,277520141.000,17003.000,16.000
1679349619901,277540161.000,16935.000,-12.000
1679349619916,277560180.000,16935.000,-42.000
1679349619947,277580200.000,16913.000,-67.000
1679349619963,277600219.000,16913.000,-86.000
1679349619982,277620239.000,16916.000,-97.000
1679349619994,277640258.000,16916.000,-104.000
1679349620027,277660278.000,16910.000,-107.000
1679349620043,277680297.000,16910.000,-108.000
1679349620058,277700317.000,16911.000,-106.000
1679349620074,277720336.000,16911.000,-102.000
1679349620106,277740356.000,16926.000,-96.000
1679349620121,277760375.000,16926.000,-87.000
1679349620137,277780395.000,16928.000,-78.000
1679349620153,277800415.000,16928.000,-70.000
1679349620184,277820465.000,16921.000,-64.000
1679349620199,277840484.000,16921.000,-59.000
1679349620215,277860473.000,16930.000,-52.000
1679349620232,277880493.000,16930.000,-46.000
1679349620264,277900512.000,16943.000,-38.000
1679349620279,277920532.000,16943.000,-30.000
1679349620294,277940551.000,16965.000,-20.000
1679349620326,277960571.000,16965.000,-10.000
1679349620342,277980590.000,16980.000,0.000
1679349620357,278000610.000,16980.000,8.000
1679349620373,278020629.000,16986.000,15.000
1679349620407,278040649.000,16986.000,21.000
1679349620422,278060699.000,17006.000,28.000
1679349620436,278080718.000,17006.000,34.000
1679349620452,278100738.000,17017.000,40.000
1679349620485,278120727.000,17017.000,45.000
1679349620499,278140747.000,17019.000,48.000
1679349620515,278160766.000,17019.000,49.000
1679349620546,278180786.000,17043.000,53.000
1679349620563,278200805.000,17043.000,57.000
1679349620579,278220825.000,17052.000,60.000
1679349620594,278240844.000,17052.000,63.000
1679349620626,278260864.000,17065.000,65.000
1679349620642,278280883.000,17065.000,67.000
1679349620661,278300903.000,17089.000,71.000
1679349620674,278320922.000,17089.000,75.000
1679349620705,278340942.000,17074.000,74.000
1679349620721,278360961.000,17074.000,70.000
1679349620737,278380981.000,16978.000,53.000
1679349620752,278401000.000,16978.000,26.000
1679349620785,278421020.000,16900.000,-4.000
1679349620799,278441040.000,16900.000,-37.000
1679349620815,278461090.000,16877.000,-63.000
1679349620846,278481109.000,16877.000,-84.000
1679349620862,278501098.000,16873.000,-98.000
1679349620878,278521118.000,16873.000,-107.000
1679349620894,278541137.000,16869.000,-111.000
1679349620926,278561157.000,16869.000,-113.000
1679349620942,278581176.000,16870.000,-112.000
1679349620959,278601196.000,16870.000,-108.000
1679349620973,278621215.000,16874.000,-103.000
1679349621006,278641235.000,16874.000,-97.000
1679349621022,278661254.000,16878.000,-89.000
1679349621037,278681274.000,16878.000,-82.000
1679349621053,278701293.000,16869.000,-76.000
1679349621084,278721313.000,16869.000,-71.000
1679349621101,278741333.000,16883.000,-64.000
1679349621116,278761352.000,16883.000,-56.000
1679349621133,278781372.000,16894.000,-47.000
1679349621164,278801422.000,16894.000,-39.000
1679349621179,278821441.000,16913.000,-29.000
1679349621195,278841461.000,16913.000,-19.000
1679349621226,278861450.000,16924.000,-9.000
1679349621242,278881469.000,16924.000,-1.000
1679349621258,278901489.000,16930.000,5.000
1679349621274,278921508.000,16930.000,11.000
1679349621305,278941528.000,16950.000,18.000
1679349621321,278961547.000,16950.000,25.000
1679349621336,278981567.000,16962.000,32.000
1679349621352,279001586.000,16962.000,37.000
1679349621385,279021606.000,16969.000,41.000
1679349621399,279041625.000,16969.000,45.000
1679349621415,279061676.000,16984.000,48.000
1679349621447,279081695.000,16984.000,52.000
1679349621463,279101715.000,16997.000,55.000
1679349621479,279121704.000,16997.000,58.000
1679349621494,279141723.000,17015.000,61.000
1679349621526,279161743.000,17015.000,65.000
1679349621541,279181762.000,17036.000,69.000
1679349621557,279201782.000,17036.000,74.000
1679349621573,279221801.000,17030.000,75.000
1679349621606,279241821.000,17030.000,73.000
1679349621622,279261840.000,16951.000,59.000
1679349621637,279281860.000,16951.000,38.000
1679349621653,279301879.000,16865.000,9.000
1679349621686,279321899.000,16865.000,-23.000
1679349621702,279341918.000,16839.000,-49.000
1679349621718,279361938.000,16839.000,-71.000
1679349621733,279381958.000,16841.000,-86.000
1679349621765,279401977.000,16841.000,-94.000
1679349621781,279421997.000,16849.000,-97.000
1679349621796,279442016.000,16849.000,-96.000
1679349621828,279462066.000,16848.000,-93.000
1679349621844,279482086.000,16848.000,-90.000
1679349621860,279502075.000,16865.000,-83.000
1679349621876,279522094.000,16865.000,-74.000
1679349621908,279542114.000,16856.000,-67.000
1679349621925,279562133.000,16856.000,-62.000
1679349621940,279582153.000,16857.000,-57.000
1679349621956,279602172.000,16857.000,-52.000
1679349621987,279622192.000,16863.000,-46.000
1679349622003,279642211.000,16863.000,-40.000
1679349622019,279662231.000,16883.000,-33.000
1679349622034,279682250.000,16883.000,-23.000
1679349622066,279702270.000,16903.000,-14.000
1679349622081,279722290.000,16903.000,-3.000
1679349622097,279742309.000,16920.000,5.000
1679349622113,279762329.000,16920.000,15.000
1679349622144,279782348.000,16935.000,23.000
1679349622161,279802368.000,16935.000,31.000
1679349622176,279822418.000,16951.000,38.000
1679349622207,279842437.000,16951.000,45.000
1679349622224,279862426.000,16967.000,51.000
1679349622239,279882446.000,16967.000,56.000
1679349622256,279902465.000,16980.000,61.000
1679349622287,279922485.000,16980.000,65.000
1679349622308,279942504.000,16991.000,68.000
1679349622319,279962524.000,16991.000,70.000
1679349622335,279982543.000,17009.000,73.000
1679349622366,280002563.000,17009.000,76.000
1679349622382,280022583.000,17026.000,78.000
1679349622398,280042602.000,17026.000,81.000
1679349622413,280062652.000,17044.000,84.000
1679349622445,280082672.000,17044.000,87.000
1679349622460,280102691.000,16999.000,81.000
1679349622476,280122711.000,16999.000,69.000
1679349622507,280142700.000,16901.000,45.000
1679349622523,280162719.000,16901.000,13.000
1679349622539,280182739.000,16853.000,-15.000
1679349622555,280202758.000,16853.000,-43.000
1679349622586,280222778.000,16846.000,-63.000
1679349622602,280242797.000,16846.000,-78.000
1679349622617,280262817.000,16839.000,-88.000
1679349622648,280282836.000,16839.000,-94.000
1679349622665,280302856.000,16841.000,-96.000
1679349622680,280322875.000,16841.000,-96.000
1679349622696,280342895.000,16851.000,-92.000
1679349622727,280362915.000,16851.000,-86.000
1679349622744,280382934.000,16860.000,-79.000
1679349622759,280402954.000,16860.000,-70.000
1679349622778,280422973.000,16855.000,-64.000
1679349622808,280442993.000,16855.000,-58.000
1679349622824,280463012.000,16859.000,-52.000
1679349622838,280483062.000,16859.000,-46.000
1679349622854,280503082.000,16875.000,-39.000
1679349622887,280523071.000,16875.000,-31.000
1679349622902,280543090.000,16887.000,-22.000
1679349622918,280563110.000,16887.000,-14.000
1679349622949,280583129.000,16911.000,-5.000
1679349622964,280603149.000,16911.000,5.000
1679349622980,280623168.000,16930.000,15.000
1679349622996,280643188.000,16930.000,24.000
1679349623028,280663208.000,16942.000,32.000
1679349623043,280683227.000,16942.000,39.000
1679349623059,280703247.000,16963.000,46.000
1679349623075,280723266.000,16963.000,53.000
1679349623107,280743286.000,16973.000,58.000
1679349623123,280763305.000,16973.000,63.000
1679349623139,280783325.000,16990.000,66.000
1679349623154,280803344.000,16990.000,70.000
1679349623185,280823364.000,17001.000,73.000
1679349623201,280843414.000,17001.000,75.000
1679349623216,280863433.000,17020.000,78.000
1679349623248,280883422.000,17020.000,81.000
1679349623264,280903442.000,17040.000,84.000
1679349623280,280923461.000,17040.000,87.000
1679349623295,280943481.000,17050.000,89.000
1679349623326,280963500.000,17050.000,90.000
1679349623342,280983520.000,16991.000,81.000
1679349623358,281003540.000,16991.000,64.000
1679349623389,281023559.000,16895.000,38.000
1679349623405,281043579.000,16895.000,5.000
1679349623421,281063598.000,16852.000,-24.000
1679349623436,281083648.000,16852.000,-52.000
1679349623469,281103668.000,16849.000,-71.000
1679349623485,281123687.000,16849.000,-84.000
1679349623501,281143676.000,16851.000,-91.000
1679349623517,281163696.000,16851.000,-94.000
1679349623548,281183715.000,16851.000,-94.000
1679349623563,281203735.000,16851.000,-93.000
1679349623580,281223754.000,16864.000,-88.000
1679349623595,281243774.000,16864.000,-81.000
1679349623626,281263793.000,16860.000,-74.000
1679349623642,281283813.000,16860.000,-69.000
1679349623658,281303833.000,16868.000,-62.000
1679349623689,281323852.000,16868.000,-55.000
1679349623705,281343872.000,16875.000,-48.000
1679349623722,281363891.000,16875.000,-40.000
1679349623737,281383911.000,16883.000,-33.000
1679349623769,281403930.000,16883.000,-26.000
1679349623784,281423950.000,16907.000,-17.000
1679349623800,281443969.000,16907.000,-7.000
1679349623816,281463989.000,16915.000,1.000
1679349623847,281484039.000,16915.000,8.000
1679349623863,281504058.000,16939.000,16.000
1679349623879,281524047.000,16939.000,25.000
1679349623910,281544067.000,16954.000,33.000
1679349623925,281564086.000,16954.000,41.000
1679349623941,281584106.000,16965.000,47.000
1679349623957,281604125.000,16965.000,51.000
1679349623988,281624145.000,16979.000,56.000
1679349624005,281644165.000,16979.000,60.000
1679349624022,281664184.000,16994.000,63.000
1679349624036,281684204.000,16994.000,67.000
1679349624068,281704223.000,17013.000,70.000
1679349624083,281724243.000,17013.000,74.000
1679349624100,281744262.000,17022.000,77.000
1679349624115,281764282.000,17022.000,78.000
1679349624147,281784301.000,17041.000,80.000
1679349624162,281804321.000,17041.000,83.000
1679349624178,281824340.000,17069.000,86.000
1679349624210,281844390.000,17069.000,91.000
1679349624227,281864410.000,17041.000,89.000
1679349624242,281884399.000,17041.000,82.000
1679349624258,281904418.000,16952.000,63.000
1679349624289,281924438.000,16952.000,35.000
1679349624308,281944458.000,16903.000,8.000
1679349624321,281964477.000,16903.000,-18.000
1679349624336,281984497.000,16896.000,-38.000
1679349624368,282004516.000,16896.000,-52.000
1679349624383,282024536.000,16899.000,-62.000
1679349624399,282044555.000,16899.000,-67.000
1679349624430,282064575.000,16907.000,-68.000
1679349624446,282084625.000,16907.000,-66.000
1679349624463,282104644.000,16916.000,-62.000
1679349624478,282124664.000,16916.000,-57.000
1679349624509,282144653.000,16924.000,-51.000
1679349624525,282164672.000,16924.000,-44.000
1679349624540,282184692.000,16921.000,-39.000
1679349624556,282204711.000,16921.000,-35.000
1679349624587,282224731.000,16922.000,-31.000
1679349624603,282244750.000,16922.000,-27.000
1679349624618,282264770.000,16940.000,-21.000
1679349624650,282284790.000,16940.000,-14.000
1679349624666,282304809.000,16954.000,-7.000
1679349624681,282324829.000,16954.000,0.000
1679349624697,282344848.000,16972.000,7.000
1679349624729,282364868.000,16972.000,15.000
1679349624744,282384887.000,16988.000,23.000
1679349624761,282404907.000,16988.000,30.000
1679349624776,282424926.000,16995.000,36.000
1679349624808,282444946.000,16995.000,40.000
1679349624824,282464965.000,17019.000,46.000
1679349624840,282485015.000,17019.000,52.000
1679349624855,282505035.000,17028.000,57.000
1679349624887,282525054.000,17028.000,60.000
1679349624902,282545043.000,17030.000,62.000
1679349624918,282565063.000,17030.000,62.000
1679349624950,282585083.000,17049.000,63.000
1679349624965,282605102.000,17049.000,66.000
1679349624990,282625122.000,17067.000,69.000
1679349624997,282645172.000,17067.000,72.000
1679349625028,282665161.000,17094.000,76.000
1679349625044,282685180.000,17094.000,81.000
1679349625060,282705200.000,17058.000,79.000
1679349625091,282725219.000,17058.000,70.000
1679349625107,282745239.000,16983.000,52.000
1679349625124,282765258.000,16983.000,28.000
1679349625139,282785278.000,16945.000,4.000
1679349625170,282805297.000,16945.000,-17.000
1679349625187,282825317.000,16940.000,-34.000
1679349625202,282845367.000,16940.000,-46.000
1679349625218,282865386.000,16959.000,-51.000
1679349625249,282885406.000,16959.000,-51.000
1679349625265,282905395.000,16954.000,-51.000
1679349625280,282925415.000,16954.000,-50.000
1679349625296,282945434.000,16968.000,-47.000
1679349625333,282965454.000,16968.000,-41.000
1679349625350,282985473.000,16977.000,-35.000
1679349625365,283005493.000,16977.000,-29.000
1679349625391,283025512.000,16979.000,-24.000
1679349625408,283045532.000,16979.000,-19.000
1679349625424,283065551.000,16980.000,-15.000
1679349625439,283085571.000,16980.000,-12.000
1679349625471,283105621.000,16988.000,-8.000
1679349625487,283125640.000,16988.000,-4.000
1679349625502,283145660.000,17008.000,1.000
1679349625518,283165649.000,17008.000,8.000
1679349625550,283185668.000,17024.000,15.000
1679349625567,283205688.000,17024.000,22.000
1679349625583,283225708.000,17041.000,29.000
1679349625599,283245727.000,17041.000,35.000
1679349625631,283265747.000,17052.000,41.000
1679349625645,283285766.000,17052.000,46.000
1679349625661,283305786.000,17063.000,50.000
1679349625677,283325805.000,17063.000,53.000
1679349625708,283345825.000,17078.000,57.000
1679349625724,283365844.000,17078.000,60.000
1679349625740,283385864.000,17086.000,62.000
1679349625771,283405883.000,17086.000,64.000
1679349625787,283425903.000,17096.000,65.000
1679349625803,283445922.000,17096.000,66.000
1679349625818,283465942.000,17108.000,67.000
1679349625850,283485992.000,17108.000,67.000
1679349625865,283506011.000,17131.000,70.000
1679349625881,283526000.000,17131.000,73.000
1679349625896,283546020.000,17145.000,76.000
1679349625928,283566040.000,17145.000,79.000
1679349625944,283586059.000,17088.000,71.000
1679349625960,283606079.000,17088.000,56.000
1679349625991,283626098.000,17023.000,35.000
1679349626007,283646148.000,17023.000,11.000
1679349626022,283666137.000,16986.000,-12.000
1679349626038,283686157.000,16986.000,-33.000
1679349626071,283706176.000,16992.000,-48.000
1679349626086,283726196.000,16992.000,-56.000
1679349626101,283746215.000,16998.000,-60.000
1679349626117,283766235.000,16998.000,-61.000
1679349626148,283786254.000,16998.000,-61.000
1679349626165,283806274.000,16998.000,-59.000
1679349626180,283826293.000,17006.000,-56.000
1679349626212,283846343.000,17006.000,-51.000
1679349626230,283866363.000,17006.000,-46.000
1679349626245,283886352.000,17006.000,-42.000
1679349626261,283906372.000,17008.000,-38.000
1679349626292,283926391.000,17008.000,-34.000
1679349626311,283946411.000,17015.000,-29.000
1679349626324,283966430.000,17015.000,-24.000
1679349626339,283986450.000,17024.000,-19.000
1679349626370,284006469.000,17024.000,-13.000
1679349626386,284026489.000,17041.000,-7.000
1679349626402,284046508.000,17041.000,0.000
1679349626417,284066558.000,17056.000,7.000
1679349626450,284086578.000,17056.000,14.000
1679349626465,284106597.000,17066.000,21.000
1679349626482,284126617.000,17066.000,26.000
1679349626498,284146606.000,17081.000,32.000
1679349626530,284166625.000,17081.000,37.000
1679349626546,284186645.000,17087.000,41.000
1679349626561,284206665.000,17087.000,44.000
1679349626592,284226684.000,17092.000,46.000
1679349626608,284246704.000,17092.000,47.000
1679349626623,284266723.000,17110.000,49.000
1679349626639,284286743.000,17110.000,52.000
1679349626670,284306762.000,17118.000,54.000
1679349626687,284326782.000,17118.000,56.000
1679349626702,284346801.000,17130.000,58.000
1679349626720,284366821.000,17130.000,59.000
1679349626750,284386840.000,17142.000,61.000
1679349626767,284406860.000,17142.000,62.000
1679349626782,284426879.000,17166.000,65.000
1679349626798,284446899.000,17166.000,70.000
1679349626829,284466949.000,17131.000,66.000
1679349626845,284486968.000,17131.000,58.000
1679349626861,284506958.000,17051.000,40.000
1679349626892,284526977.000,17051.000,15.000
1679349626908,284546997.000,17011.000,-8.000
1679349626923,284567016.000,17011.000,-31.000
1679349626940,284587036.000,16998.000,-49.000
1679349626970,284607055.000,16998.000,-62.000
1679349626986,284627075.000,16999.000,-71.000
1679349627002,284647094.000,16999.000,-75.000
1679349627017,284667114.000,17005.000,-76.000
1679349627050,284687133.000,17005.000,-74.000
1679349627065,284707153.000,17013.000,-71.000
1679349627081,284727172.000,17013.000,-65.000
1679349627112,284747192.000,17013.000,-60.000
1679349627128,284767211.000,17013.000,-55.000
1679349627145,284787231.000,17014.000,-50.000
1679349627159,284807250.000,17014.000,-45.000
1679349627191,284827301.000,17019.000,-40.000
1679349627208,284847320.000,17019.000,-35.000
1679349627223,284867309.000,17011.000,-31.000
1679349627239,284887329.000,17011.000,-29.000
1679349627271,284907348.000,17026.000,-25.000
1679349627287,284927368.000,17026.000,-20.000
1679349627311,284947387.000,17042.000,-13.000
1679349627318,284967407.000,17042.000,-6.000
1679349627349,284987426.000,17057.000,1.000
1679349627365,285007446.000,17057.000,8.000
1679349627380,285027465.000,17064.000,15.000
1679349627412,285047485.000,17064.000,20.000
1679349627427,285067535.000,17074.000,24.000
1679349627444,285087554.000,17074.000,29.000
1679349627459,285107574.000,17079.000,32.000
1679349627490,285127563.000,17079.000,34.000
1679349627506,285147583.000,17096.000,37.000
1679349627522,285167602.000,17096.000,41.000
1679349627553,285187622.000,17106.000,45.000
1679349627569,285207641.000,17106.000,48.000
1679349627586,285227661.000,17125.000,51.000
1679349627601,285247680.000,17125.000,56.000
1679349627632,285267700.000,17139.000,59.000
1679349627648,285287719.000,17139.000,63.000
1679349627663,285307739.000,17094.000,58.000
1679349627679,285327758.000,17094.000,47.000
1679349627710,285347778.000,17031.000,29.000
1679349627726,285367797.000,17031.000,7.000
1679349627743,285387817.000,17000.000,-12.000
1679349627773,285407836.000,17000.000,-31.000
1679349627791,285427856.000,16995.000,-44.000
1679349627805,285447875.000,16995.000,-54.000
1679349627822,285467926.000,17007.000,-58.000
1679349627854,285487945.000,17007.000,-59.000
1679349627870,285507934.000,17004.000,-58.000
1679349627887,285527954.000,17004.000,-57.000
1679349627901,285547973.000,17011.000,-54.000
1679349627932,285567993.000,17011.000,-49.000
1679349627948,285588012.000,17020.000,-44.000
1679349627964,285608032.000,17020.000,-38.000
1679349627979,285628082.000,17012.000,-34.000
1679349628012,285648071.000,17012.000,-31.000
1679349628027,285668090.000,17016.000,-28.000
1679349628042,285688110.000,17016.000,-25.000
1679349628074,285708129.000,17031.000,-20.000
1679349628089,285728149.000,17031.000,-14.000
1679349628105,285748168.000,17042.000,-7.000
1679349628121,285768188.000,17042.000,-1.000
1679349628153,285788208.000,17050.000,3.000
1679349628170,285808227.000,17050.000,8.000
1679349628184,285828277.000,17065.000,14.000
1679349628200,285848297.000,17065.000,20.000
1679349628231,285868286.000,17079.000,26.000
1679349628247,285888305.000,17079.000,31.000
1679349628263,285908325.000,17091.000,36.000
1679349628294,285928344.000,17091.000,41.000
1679349628312,285948364.000,17100.000,44.000
1679349628325,285968383.000,17100.000,47.000
1679349628342,285988403.000,17105.000,49.000
1679349628374,286008422.000,17105.000,50.000
1679349628389,286028442.000,17119.000,52.000
1679349628405,286048461.000,17119.000,54.000
1679349628426,286068511.000,17129.000,55.000
1679349628454,286088531.000,17129.000,57.000
1679349628469,286108551.000,17090.000,51.000
1679349628486,286128540.000,17090.000,41.000
1679349628501,286148559.000,17023.000,24.000
1679349628532,286168579.000,17023.000,1.000
1679349628550,286188598.000,16985.000,-19.000
1679349628566,286208618.000,16985.000,-40.000
1679349628582,286228637.000,16976.000,-55.000
1679349628612,286248657.000,16976.000,-66.000
1679349628628,286268676.000,16976.000,-73.000
1679349628644,286288696.000,16976.000,-76.000
1679349628659,286308715.000,16971.000,-78.000
1679349628692,286328735.000,16971.000,-78.000
1679349628708,286348754.000,16975.000,-76.000
1679349628723,286368774.000,16975.000,-72.000
1679349628755,286388793.000,16978.000,-68.000
1679349628773,286408813.000,16978.000,-63.000
1679349628788,286428833.000,16978.000,-58.000
1679349628802,286448852.000,16978.000,-53.000
1679349628834,286468902.000,16979.000,-48.000
1679349628850,286488922.000,16979.000,-44.000
1679349628865,286508911.000,16981.000,-39.000
1679349628881,286528930.000,16981.000,-35.000
1679349628912,286548950.000,16993.000,-29.000
1679349628928,286568969.000,16993.000,-23.000
1679349628944,286588989.000,17008.000,-16.000
1679349628975,286609008.000,17008.000,-8.000
1679349628990,286629058.000,17017.000,-1.000
1679349629006,286649047.000,17017.000,4.000
1679349629022,286669067.000,17032.000,10.000
1679349629053,286689086.000,17032.000,17.000
1679349629069,286709106.000,17041.000,23.000
1679349629084,286729125.000,17041.000,27.000
1679349629100,286749145.000,17050.000,32.000
1679349629133,286769165.000,17050.000,35.000
1679349629147,286789184.000,17058.000,38.000
1679349629163,286809204.000,17058.000,41.000
1679349629195,286829254.000,17067.000,43.000
1679349629212,286849273.000,17067.000,45.000
1679349629226,286869262.000,17041.000,42.000
1679349629243,286889282.000,17041.000,35.000
1679349629274,286909301.000,16970.000,20.000
1679349629290,286929321.000,16970.000,-1.000
1679349629315,286949340.000,16925.000,-22.000
1679349629322,286969360.000,16925.000,-43.000
1679349629354,286989379.000,16915.000,-59.000
1679349629369,287009399.000,16915.000,-71.000
1679349629385,287029418.000,16910.000,-79.000
1679349629401,287049438.000,16910.000,-84.000
1679349629432,287069488.000,16902.000,-86.000
1679349629449,287089508.000,16902.000,-88.000
1679349629464,287109527.000,16911.000,-86.000
1679349629495,287129516.000,16911.000,-81.000
1679349629512,287149536.000,16909.000,-76.000
1679349629528,287169555.000,16909.000,-72.000
1679349629543,287189575.000,16909.000,-67.000
1679349629574,287209594.000,16909.000,-62.000
1679349629591,287229614.000,16906.000,-57.000
1679349629606,287249633.000,16906.000,-53.000
1679349629621,287269653.000,16919.000,-47.000
1679349629653,287289672.000,16919.000,-40.000
1679349629668,287309692.000,16934.000,-33.000
1679349629684,287329711.000,16934.000,-24.000
1679349629715,287349731.000,16942.000,-16.000
1679349629732,287369750.000,16942.000,-9.000
1679349629747,287389770.000,16966.000,0.000
1679349629764,287409790.000,16966.000,8.000
1679349629795,287429809.000,16971.000,16.000
1679349629811,287449859.000,16971.000,21.000
1679349629827,287469879.000,16978.000,26.000
1679349629842,287489868.000,16978.000,30.000
1679349629875,287509887.000,16993.000,34.000
1679349629890,287529907.000,16993.000,38.000
1679349629906,287549926.000,17001.000,42.000
1679349629921,287569946.000,17001.000,45.000
1679349629953,287589965.000,17015.000,48.000
1679349629968,287610015.000,17015.000,51.000
1679349629984,287630004.000,17002.000,50.000
1679349630015,287650024.000,17002.000,47.000
1679349630031,287670043.000,16926.000,33.000
1679349630047,287690063.000,16926.000,12.000
1679349630062,287710083.000,16876.000,-9.000
1679349630094,287730102.000,16876.000,-32.000
1679349630110,287750122.000,16859.000,-50.000
1679349630126,287770141.000,16859.000,-65.000
1679349630142,287790161.000,16852.000,-75.000
1679349630173,287810211.000,16852.000,-82.000
1679349630189,287830230.000,16854.000,-85.000
1679349630205,287850219.000,16854.000,-85.000
1679349630230,287870239.000,16857.000,-83.000
1679349630254,287890258.000,16857.000,-79.000
1679349630269,287910278.000,16870.000,-73.000
1679349630284,287930297.000,16870.000,-66.000
1679349630316,287950317.000,16870.000,-59.000
1679349630332,287970336.000,16870.000,-52.000
1679349630348,287990356.000,16863.000,-48.000
1679349630363,288010375.000,16863.000,-44.000
1679349630395,288030426.000,16868.000,-40.000
1679349630411,288050445.000,16868.000,-36.000
1679349630427,288070465.000,16884.000,-29.000
1679349630443,288090484.000,16884.000,-22.000
1679349630474,288110473.000,16899.000,-14.000
1679349630490,288130493.000,16899.000,-6.000
1679349630505,288150512.000,16906.000,0.000
1679349630521,288170532.000,16906.000,6.000
1679349630552,288190551.000,16922.000,12.000
1679349630568,288210571.000,16922.000,19.000
1679349630584,288230590.000,16935.000,25.000
1679349630615,288250610.000,16935.000,31.000
1679349630631,288270629.000,16938.000,35.000
1679349630646,288290649.000,16938.000,37.000
1679349630662,288310668.000,16951.000,40.000
1679349630694,288330688.000,16951.000,43.000
1679349630710,288350708.000,16963.000,46.000
1679349630725,288370727.000,16963.000,49.000
1679349630757,288390747.000,16975.000,51.000
1679349630774,288410766.000,16975.000,54.000
1679349630789,288430816.000,16996.000,58.000
1679349630804,288450836.000,16996.000,62.000
1679349630836,288470825.000,16964.000,59.000
1679349630853,288490844.000,16964.000,52.000
1679349630869,288510864.000,16876.000,33.000
1679349630884,288530883.000,16876.000,7.000
1679349630916,288550903.000,16834.000,-17.000
1679349630931,288570922.000,16834.000,-40.000
1679349630947,288590942.000,16826.000,-58.000
1679349630978,288610961.000,16826.000,-70.000
1679349630995,288630981.000,16823.000,-78.000
1679349631010,288651000.000,16823.000,-83.000
1679349631027,288671020.000,16824.000,-84.000
1679349631043,288691040.000,16824.000,-84.000
1679349631074,288711059.000,16828.000,-81.000
1679349631090,288731079.000,16828.000,-76.000
1679349631106,288751098.000,16835.000,-71.000
1679349631137,288771148.000,16835.000,-64.000
1679349631153,288791168.000,16830.000,-59.000
1679349631169,288811157.000,16830.000,-54.000
1679349631184,288831176.000,16834.000,-49.000
1679349631216,288851196.000,16834.000,-44.000
1679349631231,288871215.000,16843.000,-38.000
1679349631247,288891235.000,16843.000,-32.000
1679349631262,288911254.000,16853.000,-25.000
1679349631294,288931274.000,16853.000,-19.000
1679349631312,288951293.000,16876.000,-10.000
1679349631326,288971313.000,16876.000,-1.000
1679349631342,288991333.000,16884.000,6.000
