TimestampSw,TimestampHw,Raw,Filtered
1679264539146,66826934.000,19201.000,59.000
1679264539173,66846984.000,19203.000,62.000
1679264539196,66867004.000,19203.000,63.000
1679264539213,66887023.000,19219.000,65.000
1679264539233,66907012.000,19219.000,67.000
1679264539253,66927032.000,19240.000,70.000
1679264539275,66947052.000,19240.000,73.000
1679264539293,66967071.000,19248.000,75.000
1679264539313,66987091.000,19248.000,77.000
1679264539333,67007110.000,19267.000,78.000
1679264539355,67027130.000,19267.000,81.000
1679264539373,67047149.000,19285.000,83.000
1679264539393,67067169.000,19285.000,86.000
1679264539413,67087188.000,19301.000,88.000
1679264539433,67107238.000,19301.000,90.000
1679264539453,67127227.000,19315.000,91.000
1679264539473,67147247.000,19315.000,93.000
1679264539493,67167266.000,19315.000,91.000
1679264539512,67187286.000,19315.000,89.000
1679264539533,67207336.000,19205.000,70.000
1679264539553,67227355.000,19205.000,40.000
1679264539573,67247344.000,19120.000,5.000
1679264539594,67267364.000,19120.000,-30.000
1679264539613,67287384.000,19100.000,-59.000
1679264539633,67307403.000,19100.000,-82.000
1679264539653,67327423.000,19098.000,-96.000
1679264539675,67347442.000,19098.000,-105.000
1679264539693,67367462.000,19096.000,-110.000
1679264539713,67387481.000,19096.000,-112.000
1679264539733,67407501.000,19101.000,-110.000
1679264539753,67427520.000,19101.000,-105.000
1679264539773,67447540.000,19097.000,-100.000
1679264539793,67467559.000,19097.000,-95.000
1679264539813,67487579.000,19109.000,-88.000
1679264539836,67507598.000,19109.000,-79.000
1679264539853,67527618.000,19121.000,-70.000
1679264539873,67547668.000,19121.000,-60.000
1679264539893,67567687.000,19117.000,-52.000
1679264539914,67587677.000,19117.000,-45.000
1679264539933,67607696.000,19129.000,-38.000
1679264539958,67627716.000,19129.000,-30.000
1679264539973,67647735.000,19125.000,-25.000
1679264539994,67667755.000,19125.000,-21.000
1679264540013,67687774.000,19137.000,-16.000
1679264540033,67707794.000,19137.000,-10.000
1679264540053,67727813.000,19153.000,-4.000
1679264540074,67747833.000,19153.000,2.000
1679264540093,67767883.000,19160.000,8.000
1679264540113,67787902.000,19160.000,14.000
1679264540137,67807922.000,19186.000,21.000
1679264540154,67827941.000,19186.000,29.000
1679264540173,67847930.000,19193.000,35.000
1679264540192,67867950.000,19193.000,40.000
1679264540213,67887969.000,19213.000,45.000
1679264540234,67907989.000,19213.000,51.000
1679264540253,67928009.000,19212.000,54.000
1679264540273,67948028.000,19212.000,55.000
1679264540293,67968078.000,19216.000,55.000
1679264540314,67988067.000,19216.000,54.000
1679264540333,68008087.000,19229.000,55.000
1679264540353,68028106.000,19229.000,55.000
1679264540373,68048126.000,19246.000,57.000
1679264540393,68068145.000,19246.000,60.000
1679264540413,68088195.000,19255.000,61.000
1679264540433,68108184.000,19255.000,63.000
1679264540457,68128204.000,19266.000,64.000
1679264540473,68148254.000,19266.000,65.000
1679264540493,68168273.000,19267.000,64.000
1679264540513,68188262.000,19267.000,63.000
1679264540533,68208282.000,19283.000,62.000
1679264540554,68228302.000,19283.000,63.000
1679264540573,68248321.000,19264.000,60.000
1679264540598,68268341.000,19264.000,53.000
1679264540613,68288360.000,19132.000,30.000
1679264540633,68308380.000,19132.000,-5.000
1679264540655,68328399.000,19084.000,-38.000
1679264540673,68348419.000,19084.000,-67.000
1679264540697,68368438.000,19075.000,-88.000
1679264540713,68388458.000,19075.000,-103.000
1679264540733,68408477.000,19069.000,-113.000
1679264540753,68428527.000,19069.000,-118.000
1679264540777,68448516.000,19072.000,-119.000
1679264540798,68468597.000,19072.000,-117.000
1679264540813,68488586.000,19064.000,-114.000
1679264540833,68508605.000,19064.000,-111.000
1679264540859,68528594.000,19073.000,-105.000
1679264540873,68548614.000,19073.000,-97.000
1679264540898,68568634.000,19078.000,-89.000
1679264540913,68588653.000,19078.000,-80.000
1679264540936,68608673.000,19080.000,-72.000
1679264540952,68628692.000,19080.000,-64.000
1679264540973,68648712.000,19076.000,-58.000
1679264540993,68668731.000,19076.000,-53.000
1679264541015,68688751.000,19081.000,-47.000
1679264541038,68708801.000,19081.000,-41.000
1679264541053,68728820.000,19092.000,-35.000
1679264541073,68748840.000,19092.000,-28.000
1679264541094,68768859.000,19105.000,-20.000
1679264541113,68788848.000,19105.000,-13.000
1679264541133,68808868.000,19112.000,-6.000
1679264541153,68828887.000,19112.000,0.000
1679264541175,68848907.000,19130.000,6.000
1679264541193,68868927.000,19130.000,13.000
1679264541213,68888946.000,19146.000,20.000
1679264541233,68908966.000,19146.000,27.000
1679264541258,68928985.000,19159.000,34.000
1679264541273,68949005.000,19159.000,39.000
1679264541293,68969024.000,19165.000,43.000
1679264541313,68989044.000,19165.000,46.000
1679264541335,69009063.000,19176.000,49.000
1679264541353,69029083.000,19176.000,51.000
1679264541373,69049102.000,19187.000,53.000
1679264541393,69069122.000,19187.000,55.000
1679264541415,69089172.000,19197.000,57.000
1679264541433,69109191.000,19197.000,59.000
1679264541453,69129180.000,19209.000,60.000
1679264541473,69149200.000,19209.000,61.000
1679264541495,69169219.000,19221.000,63.000
1679264541513,69189239.000,19221.000,64.000
1679264541533,69209259.000,19233.000,65.000
1679264541556,69229278.000,19233.000,67.000
1679264541573,69249298.000,19244.000,68.000
1679264541598,69269317.000,19244.000,69.000
1679264541613,69289337.000,19170.000,58.000
1679264541635,69309356.000,19170.000,38.000
1679264541653,69329376.000,19078.000,11.000
1679264541673,69349395.000,19078.000,-21.000
1679264541699,69369415.000,19040.000,-49.000
1679264541715,69389434.000,19040.000,-74.000
1679264541733,69409454.000,19036.000,-91.000
1679264541753,69429504.000,19036.000,-102.000
1679264541779,69449523.000,19028.000,-109.000
1679264541795,69469512.000,19028.000,-113.000
1679264541813,69489532.000,19026.000,-114.000
1679264541833,69509552.000,19026.000,-113.000
1679264541859,69529571.000,19027.000,-109.000
1679264541875,69549591.000,19027.000,-104.000
1679264541895,69569610.000,19035.000,-97.000
1679264541913,69589630.000,19035.000,-89.000
1679264541933,69609649.000,19040.000,-81.000
1679264541955,69629669.000,19040.000,-72.000
1679264541973,69649719.000,19045.000,-64.000
1679264541993,69669738.000,19045.000,-56.000
1679264542013,69689758.000,19048.000,-48.000
1679264542035,69709777.000,19048.000,-42.000
1679264542053,69729766.000,19051.000,-35.000
1679264542073,69749786.000,19051.000,-30.000
1679264542100,69769805.000,19060.000,-24.000
1679264542115,69789825.000,19060.000,-18.000
1679264542138,69809844.000,19078.000,-10.000
1679264542158,69829864.000,19078.000,-2.000
1679264542179,69849884.000,19091.000,4.000
1679264542195,69869903.000,19091.000,11.000
1679264542213,69889923.000,19104.000,18.000
1679264542233,69909942.000,19104.000,24.000
1679264542253,69929962.000,19124.000,31.000
1679264542275,69949981.000,19124.000,38.000
1679264542293,69970001.000,19133.000,44.000
1679264542313,69990020.000,19133.000,48.000
1679264542333,70010040.000,19148.000,52.000
1679264542354,70030059.000,19148.000,56.000
1679264542373,70050109.000,19163.000,60.000
1679264542393,70070098.000,19163.000,64.000
1679264542418,70090118.000,19171.000,66.000
1679264542434,70110137.000,19171.000,68.000
1679264542453,70130157.000,19182.000,69.000
1679264542473,70150177.000,19182.000,70.000
1679264542493,70170196.000,19193.000,70.000
1679264542516,70190216.000,19193.000,71.000
1679264542532,70210235.000,19214.000,73.000
1679264542553,70230255.000,19214.000,75.000
1679264542577,70250274.000,19224.000,77.000
1679264542593,70270294.000,19224.000,78.000
1679264542613,70290313.000,19228.000,78.000
1679264542633,70310333.000,19228.000,77.000
1679264542657,70330352.000,19244.000,76.000
1679264542678,70350372.000,19244.000,77.000
1679264542698,70370422.000,19247.000,76.000
1679264542713,70390441.000,19247.000,74.000
1679264542736,70410430.000,19101.000,51.000
1679264542753,70430450.000,19101.000,13.000
1679264542773,70450469.000,19049.000,-20.000
1679264542793,70470489.000,19049.000,-52.000
1679264542816,70490509.000,19025.000,-78.000
1679264542833,70510528.000,19025.000,-98.000
1679264542853,70530548.000,19027.000,-110.000
1679264542880,70550567.000,19027.000,-116.000
1679264542896,70570587.000,19019.000,-120.000
1679264542913,70590606.000,19019.000,-121.000
1679264542933,70610656.000,19022.000,-119.000
1679264542959,70630676.000,19022.000,-114.000
1679264542975,70650695.000,19023.000,-108.000
1679264542993,70670684.000,19023.000,-102.000
1679264543013,70690704.000,19038.000,-93.000
1679264543039,70710723.000,19038.000,-83.000
1679264543054,70730743.000,19038.000,-73.000
1679264543078,70750762.000,19038.000,-65.000
1679264543098,70770782.000,19044.000,-57.000
1679264543118,70790802.000,19044.000,-49.000
1679264543137,70810821.000,19044.000,-42.000
1679264543153,70830841.000,19044.000,-36.000
1679264543173,70850860.000,19053.000,-30.000
1679264543199,70870880.000,19053.000,-24.000
1679264543215,70890899.000,19073.000,-16.000
1679264543238,70910919.000,19073.000,-7.000
1679264543258,70930938.000,19084.000,0.000
1679264543279,70950958.000,19084.000,7.000
1679264543295,70970977.000,19095.000,14.000
1679264543313,70991027.000,19095.000,20.000
1679264543333,71011047.000,19120.000,27.000
1679264543358,71031036.000,19120.000,36.000
1679264543374,71051055.000,19125.000,42.000
1679264543393,71071075.000,19125.000,46.000
1679264543413,71091094.000,19135.000,49.000
1679264543438,71111114.000,19135.000,52.000
1679264543454,71131164.000,19144.000,54.000
1679264543478,71151153.000,19144.000,56.000
1679264543501,71171173.000,19158.000,58.000
1679264543518,71191192.000,19158.000,60.000
1679264543534,71211212.000,19181.000,63.000
1679264543553,71231231.000,19181.000,68.000
1679264543573,71251251.000,19188.000,70.000
1679264543603,71271270.000,19188.000,72.000
1679264543613,71291290.000,19206.000,74.000
1679264543632,71311309.000,19206.000,76.000
1679264543660,71331359.000,19224.000,79.000
1679264543676,71351379.000,19224.000,82.000
1679264543692,71371368.000,19232.000,83.000
1679264543713,71391387.000,19232.000,84.000
1679264543739,71411407.000,19235.000,82.000
1679264543755,71431427.000,19235.000,80.000
1679264543773,71451446.000,19242.000,78.000
1679264543798,71471466.000,19242.000,76.000
1679264543813,71491485.000,19122.000,56.000
1679264543834,71511505.000,19122.000,25.000
1679264543853,71531524.000,19069.000,-5.000
1679264543873,71551635.000,19069.000,-35.000
1679264543898,71571594.000,19037.000,-60.000
1679264543915,71591613.000,19037.000,-81.000
1679264543943,71611633.000,19036.000,-95.000
1679264543953,71631622.000,19036.000,-104.000
1679264543980,71651641.000,19032.000,-108.000
1679264543995,71671661.000,19032.000,-110.000
1679264544012,71691680.000,19032.000,-109.000
1679264544033,71711700.000,19032.000,-106.000
1679264544059,71731719.000,19031.000,-101.000
1679264544075,71751739.000,19031.000,-96.000
1679264544093,71771759.000,19044.000,-89.000
1679264544113,71791778.000,19044.000,-80.000
1679264544139,71811798.000,19056.000,-70.000
1679264544155,71831817.000,19056.000,-60.000
1679264544173,71851837.000,19053.000,-51.000
1679264544193,71871856.000,19053.000,-45.000
1679264544223,71891906.000,19064.000,-37.000
1679264544235,71911895.000,19064.000,-30.000
1679264544258,71931945.000,19070.000,-23.000
1679264544278,71951965.000,19070.000,-17.000
1679264544303,71971984.000,19094.000,-8.000
1679264544316,71991973.000,19094.000,0.000
1679264544338,72011993.000,19105.000,9.000
1679264544358,72032012.000,19105.000,16.000
1679264544380,72052032.000,19118.000,23.000
1679264544398,72072052.000,19118.000,29.000
1679264544413,72092102.000,19138.000,36.000
1679264544433,72112091.000,19138.000,42.000
1679264544453,72132110.000,19156.000,49.000
1679264544477,72152130.000,19156.000,55.000
1679264544503,72172149.000,19160.000,59.000
1679264544518,72192169.000,19160.000,61.000
1679264544533,72212188.000,19181.000,64.000
1679264544557,72232208.000,19181.000,68.000
1679264544573,72252227.000,19192.000,71.000
1679264544603,72272277.000,19192.000,73.000
1679264544613,72292297.000,19209.000,76.000
1679264544636,72312316.000,19209.000,78.000
1679264544653,72332305.000,19219.000,80.000
1679264544673,72352325.000,19219.000,80.000
1679264544703,72372344.000,19233.000,81.000
1679264544716,72392364.000,19233.000,82.000
1679264544733,72412384.000,19233.000,81.000
1679264544753,72432403.000,19233.000,79.000
1679264544783,72452423.000,19233.000,75.000
1679264544795,72472442.000,19254.000,74.000
1679264544823,72492462.000,19254.000,75.000
1679264544843,72512512.000,19253.000,73.000
1679264544858,72532531.000,19253.000,71.000
1679264544883,72552551.000,19275.000,70.000
1679264544893,72572570.000,19275.000,72.000
1679264544918,72592559.000,19254.000,68.000
1679264544943,72612579.000,19254.000,61.000
1679264544954,72632598.000,19112.000,36.000
1679264544973,72652618.000,19112.000,-2.000
1679264545003,72672637.000,19068.000,-36.000
1679264545019,72692657.000,19068.000,-66.000
1679264545034,72712707.000,19048.000,-89.000
1679264545063,72732696.000,19048.000,-107.000
1679264545073,72752716.000,19046.000,-118.000
1679264545099,72772735.000,19046.000,-124.000
1679264545123,72792785.000,19046.000,-126.000
1679264545133,72812774.000,19046.000,-124.000
1679264545153,72832794.000,19046.000,-121.000
1679264545183,72852813.000,19046.000,-115.000
1679264545203,72872833.000,19060.000,-107.000
1679264545213,72892852.000,19060.000,-98.000
1679264545233,72912902.000,19072.000,-87.000
1679264545263,72932922.000,19072.000,-75.000
1679264545273,72952911.000,19075.000,-65.000
1679264545293,72972930.000,19075.000,-56.000
1679264545321,72992950.000,19076.000,-48.000
1679264545343,73012969.000,19076.000,-41.000
1679264545358,73032989.000,19081.000,-34.000
1679264545373,73053009.000,19081.000,-28.000
1679264545403,73073028.000,19085.000,-23.000
1679264545423,73093048.000,19085.000,-18.000
1679264545433,73113067.000,19095.000,-12.000
1679264545458,73133087.000,19095.000,-6.000
1679264545481,73153106.000,19120.000,0.000
1679264545503,73173126.000,19120.000,9.000
1679264545513,73193145.000,19139.000,18.000
1679264545534,73213165.000,19139.000,27.000
1679264545561,73233184.000,19155.000,35.000
1679264545583,73253204.000,19155.000,42.000
1679264545603,73273284.000,19176.000,49.000
1679264545613,73293273.000,19176.000,56.000
1679264545640,73313262.000,19184.000,61.000
1679264545663,73333282.000,19184.000,65.000
1679264545683,73353302.000,19200.000,68.000
1679264545698,73373321.000,19200.000,71.000
1679264545720,73393341.000,19207.000,73.000
1679264545743,73413360.000,19207.000,74.000
1679264545753,73433380.000,19217.000,74.000
1679264545783,73453399.000,19217.000,75.000
1679264545800,73473419.000,19223.000,74.000
1679264545823,73493438.000,19223.000,73.000
1679264545842,73513488.000,19236.000,72.000
1679264545864,73533508.000,19236.000,72.000
1679264545882,73553527.000,19241.000,71.000
1679264545904,73573516.000,19241.000,70.000
1679264545921,73593536.000,19254.000,69.000
1679264545944,73613555.000,19254.000,69.000
1679264545963,73633575.000,19271.000,70.000
1679264545981,73653594.000,19271.000,71.000
1679264546003,73673614.000,19279.000,72.000
1679264546013,73693634.000,19279.000,72.000
1679264546043,73713653.000,19216.000,62.000
1679264546060,73733673.000,19216.000,45.000
1679264546077,73753692.000,19084.000,13.000
1679264546103,73773712.000,19084.000,-27.000
1679264546113,73793731.000,19044.000,-62.000
1679264546143,73813751.000,19044.000,-91.000
1679264546156,73833770.000,19047.000,-111.000
1679264546183,73853790.000,19047.000,-122.000
1679264546198,73873809.000,19052.000,-127.000
1679264546223,73893829.000,19052.000,-127.000
1679264546243,73913879.000,19053.000,-124.000
1679264546263,73933898.000,19053.000,-120.000
1679264546284,73953887.000,19052.000,-114.000
1679264546299,73973907.000,19052.000,-108.000
1679264546323,73993927.000,19066.000,-99.000
1679264546343,74013946.000,19066.000,-89.000
1679264546353,74033966.000,19072.000,-79.000
1679264546383,74053985.000,19072.000,-69.000
1679264546395,74074005.000,19074.000,-60.000
1679264546413,74094024.000,19074.000,-52.000
1679264546443,74114044.000,19076.000,-45.000
1679264546464,74134063.000,19076.000,-39.000
1679264546480,74154083.000,19083.000,-32.000
1679264546502,74174102.000,19083.000,-26.000
1679264546523,74194122.000,19102.000,-18.000
1679264546533,74214141.000,19102.000,-10.000
1679264546561,74234161.000,19126.000,0.000
1679264546583,74254180.000,19126.000,9.000
1679264546603,74274261.000,19133.000,18.000
1679264546621,74294250.000,19133.000,24.000
1679264546643,74314239.000,19158.000,32.000
1679264546665,74334259.000,19158.000,40.000
1679264546676,74354278.000,19182.000,49.000
1679264546703,74374298.000,19182.000,57.000
1679264546725,74394317.000,19195.000,64.000
1679264546743,74414337.000,19195.000,69.000
1679264546763,74434356.000,19194.000,72.000
1679264546773,74454376.000,19194.000,72.000
1679264546793,74474395.000,19212.000,73.000
1679264546823,74494415.000,19212.000,74.000
1679264546843,74514465.000,19226.000,76.000
1679264546853,74534484.000,19226.000,78.000
1679264546873,74554504.000,19239.000,79.000
1679264546903,74574493.000,19239.000,80.000
1679264546923,74594512.000,19249.000,80.000
1679264546933,74614532.000,19249.000,80.000
1679264546961,74634552.000,19264.000,81.000
1679264546983,74654571.000,19264.000,82.000
1679264547003,74674591.000,19273.000,82.000
1679264547013,74694610.000,19273.000,81.000
1679264547043,74714630.000,19282.000,80.000
1679264547063,74734649.000,19282.000,79.000
1679264547073,74754669.000,19308.000,81.000
1679264547093,74774688.000,19308.000,83.000
1679264547123,74794708.000,19288.000,81.000
1679264547143,74814727.000,19288.000,75.000
1679264547153,74834747.000,19128.000,47.000
1679264547173,74854766.000,19128.000,4.000
1679264547203,74874786.000,19082.000,-33.000
1679264547222,74894805.000,19082.000,-66.000
1679264547243,74914855.000,19075.000,-90.000
1679264547263,74934875.000,19075.000,-106.000
1679264547283,74954864.000,19085.000,-114.000
1679264547303,74974884.000,19085.000,-116.000
1679264547323,74994903.000,19096.000,-114.000
1679264547345,75014923.000,19096.000,-109.000
1679264547361,75034942.000,19095.000,-102.000
1679264547383,75054962.000,19095.000,-96.000
1679264547403,75074981.000,19111.000,-87.000
1679264547413,75095001.000,19111.000,-77.000
1679264547443,75115020.000,19131.000,-65.000
1679264547463,75135040.000,19131.000,-52.000
1679264547473,75155059.000,19150.000,-39.000
1679264547493,75175079.000,19150.000,-26.000
1679264547523,75195098.000,19152.000,-16.000
1679264547543,75215118.000,19152.000,-8.000
1679264547554,75235137.000,19159.000,-1.000
1679264547583,75255157.000,19159.000,4.000
1679264547603,75275207.000,19178.000,11.000
1679264547616,75295227.000,19178.000,18.000
1679264547643,75315216.000,19202.000,26.000
1679264547663,75335235.000,19202.000,35.000
1679264547680,75355255.000,19208.000,41.000
1679264547703,75375274.000,19208.000,46.000
1679264547723,75395294.000,19241.000,53.000
1679264547744,75415313.000,19241.000,61.000
1679264547763,75435333.000,19253.000,68.000
1679264547783,75455352.000,19253.000,73.000
1679264547803,75475372.000,19273.000,78.000
1679264547813,75495391.000,19273.000,82.000
1679264547843,75515441.000,19280.000,85.000
1679264547863,75535461.000,19280.000,86.000
1679264547883,75555480.000,19288.000,86.000
1679264547893,75575469.000,19288.000,86.000
1679264547923,75595489.000,19296.000,84.000
1679264547943,75615509.000,19296.000,83.000
1679264547963,75635589.000,19290.000,79.000
1679264547973,75655548.000,19290.000,74.000
1679264548003,75675567.000,19307.000,71.000
1679264548023,75695587.000,19307.000,70.000
1679264548043,75715606.000,19315.000,69.000
1679264548053,75735626.000,19315.000,68.000
1679264548083,75755645.000,19328.000,67.000
1679264548104,75775665.000,19328.000,67.000
1679264548123,75795684.000,19335.000,67.000
1679264548133,75815704.000,19335.000,66.000
1679264548163,75835723.000,19333.000,64.000
1679264548183,75855743.000,19333.000,60.000
1679264548203,75875762.000,19345.000,59.000
1679264548213,75895782.000,19345.000,58.000
1679264548243,75915832.000,19331.000,54.000
1679264548263,75935852.000,19331.000,48.000
1679264548287,75955841.000,19155.000,19.000
1679264548303,75975860.000,19155.000,-26.000
1679264548323,75995880.000,19109.000,-65.000
1679264548334,76015899.000,19109.000,-98.000
1679264548363,76035919.000,19112.000,-120.000
1679264548383,76055938.000,19112.000,-133.000
1679264548403,76075988.000,19112.000,-139.000
1679264548424,76095977.000,19112.000,-141.000
1679264548443,76115997.000,19112.000,-140.000
1679264548463,76136016.000,19112.000,-136.000
1679264548482,76156036.000,19118.000,-129.000
1679264548506,76176055.000,19118.000,-121.000
1679264548523,76196075.000,19126.000,-112.000
1679264548543,76216094.000,19126.000,-101.000
1679264548563,76236114.000,19142.000,-89.000
1679264548583,76256164.000,19142.000,-77.000
1679264548606,76276184.000,19153.000,-65.000
1679264548622,76296173.000,19153.000,-53.000
1679264548643,76316192.000,19142.000,-45.000
1679264548663,76336212.000,19142.000,-39.000
1679264548685,76356231.000,19146.000,-34.000
1679264548703,76376251.000,19146.000,-29.000
1679264548724,76396270.000,19164.000,-22.000
1679264548743,76416290.000,19164.000,-14.000
1679264548763,76436309.000,19167.000,-8.000
1679264548783,76456329.000,19167.000,-3.000
1679264548803,76476348.000,19173.000,1.000
1679264548823,76496398.000,19173.000,5.000
1679264548845,76516418.000,19188.000,10.000
1679264548863,76536437.000,19188.000,16.000
1679264548884,76556457.000,19206.000,22.000
1679264548907,76576446.000,19206.000,28.000
1679264548923,76596466.000,19217.000,34.000
1679264548943,76616485.000,19217.000,39.000
1679264548963,76636505.000,19222.000,42.000
1679264548983,76656524.000,19222.000,44.000
1679264549003,76676544.000,19226.000,46.000
1679264549023,76696563.000,19226.000,46.000
1679264549043,76716583.000,19237.000,47.000
1679264549066,76736602.000,19237.000,48.000
1679264549082,76756622.000,19239.000,48.000
1679264549103,76776641.000,19239.000,48.000
1679264549123,76796661.000,19246.000,47.000
1679264549143,76816680.000,19246.000,47.000
1679264549162,76836700.000,19249.000,46.000
1679264549183,76856719.000,19249.000,45.000
1679264549203,76876739.000,19262.000,45.000
1679264549226,76896789.000,19262.000,46.000
1679264549243,76916839.000,19272.000,47.000
1679264549266,76936798.000,19272.000,48.000
1679264549283,76956817.000,19221.000,41.000
1679264549303,76976837.000,19221.000,28.000
1679264549324,76996856.000,19099.000,1.000
1679264549343,77016876.000,19099.000,-34.000
1679264549363,77036895.000,19062.000,-65.000
1679264549383,77056915.000,19062.000,-91.000
1679264549406,77076934.000,19066.000,-107.000
1679264549423,77096954.000,19066.000,-116.000
1679264549443,77116973.000,19060.000,-121.000
1679264549463,77136993.000,19060.000,-123.000
1679264549484,77157012.000,19067.000,-121.000
